-0.72737,1.3362e-16,0
-0.070493,0.13835,0.024395
0.42754,0.58846,1.3878e-17
0.18925,-0.37143,-0.56473
-0.26962,0.52916,-0.80455
0.26962,-0.52916,0.80455
-0.44393,0.44393,0
2.7756e-17,0.24184,0.030154
0.44393,0.44393,1.3878e-17
-1.6653e-16,-0.7006,-0.56767
1.3242e-16,0.62389,-0.78151
-1.3242e-16,-0.62389,0.78151
1,0,0
-1,0,0
0,1,0
0,-1,0
0,0,1
0,0,-1
